student_id,year,days_in_hostel,past_escalation_count,behavior_count_7d,behavior_count_30d,severe_behavior_count_30d,behavior_weighted_score_30d,days_since_last_behavior,incident_count_30d,severe_incident_count_30d,incident_trend_slope,complaint_count_30d,high_severity_complaint_count_30d,complaint_growth_rate,avg_stress_4weeks,stress_trend_slope,mood_instability_score,missed_survey_count,block_risk_score,floor_risk_score,room_risk_score,roommate_avg_risk_score,risk_score,risk_level
S_1758,3,82,1,0,3,0,0.2014285666326532,15,0.0,0,0.798,0.9999998571428775,0,0.91,0.6111110432098842,-0.347,5.8,2,0.7261304708214897,2.72,0.28749992812501796,1.36,11.764748870884894,Low
S_1759,2,85,0,2,0,0,0.5071428450680275,88,0.0,0,-0.224,0.0,0,0.81,0.7888888012345777,-0.468,5.6,4,0.47487425254415766,3.98,0.13999996500000875,3.19,10.086969121451991,Low
S_1760,2,841,1,0,1,0,0.5202380828514743,57,0.0,0,0.893,0.285714244897965,0,0.59,0.4888888345679073,-0.248,4.0,3,0.2512562182773321,1.61,0.21499994625001345,4.72,17.22406535283143,High
S_1761,3,180,0,1,1,0,0.10428571180272116,18,0.0,0,0.243,0.0,1,0.5,0.922222119753098,0.062,2.0,3,0.12814067132143936,2.54,0.5099998725000319,2.27,8.89166391098896,Low
S_1762,1,811,0,0,3,0,0.2647618984580501,84,0.33333322222225925,0,0.257,0.285714244897965,2,0.4,0.0888888790123468,0.447,7.2,2,0.7713565901114094,4.79,0.7449998137500465,4.22,14.2277367064854,Medium
S_1763,4,318,0,1,0,1,0.2069047569784582,22,0.0,0,0.999,0.57142848979593,1,0.02,0.4777777246913639,0.169,3.2,0,0.04271355710714644,3.79,0.21749994562501362,1.4,10.812617872958501,Low
S_1764,4,423,0,1,3,0,0.2202380899943312,30,0.33333322222225925,0,0.203,0.0,2,0.87,0.8777776802469245,-0.31,8.8,0,0.20854266117018563,4.11,0.829999792500052,3.29,12.122589223560833,Medium
S_1765,4,321,0,1,4,0,0.08404761704648532,14,0.0,0,0.34,0.9999998571428775,1,0.4,0.922222119753098,-0.362,3.5,1,0.5628139289412238,1.14,0.7799998050000487,2.47,11.357622463625827,Low
S_1766,2,644,3,0,3,0,0.5490476059750571,83,0.33333322222225925,0,0.478,0.4285713673469475,2,0.41,0.4777777246913639,0.389,2.8,1,0.070351741117653,2.39,0.18999995250001186,3.11,24.385970039477613,High
S_1767,4,1055,1,0,1,0,0.8526190273185947,89,0.33333322222225925,0,0.242,0.9999998571428775,2,0.26,0.1777777580246936,-0.219,3.1,2,0.203517536804639,1.65,0.44499988875002777,1.38,13.506707051287092,Medium
S_1768,3,841,0,0,4,0,0.2492857083503403,8,0.33333322222225925,0,0.537,0.285714244897965,2,0.74,0.0666666592592601,0.233,6.5,3,0.66582897843493,4.68,0.38749990312502414,4.46,13.346114043976488,Medium
S_1769,4,1016,0,0,2,0,0.07214285542517011,26,0.0,0,0.931,0.285714244897965,0,0.41,0.8333332407407511,-0.101,6.2,3,0.9070349479811688,3.04,0.7074998231250442,3.14,11.687891372524952,Low
S_1770,1,1067,5,0,2,0,0.04642857032312928,54,0.0,0,-0.844,0.1428571224489825,1,0.5,0.3222221864197571,0.198,6.7,0,0.30150746193279854,3.62,0.4549998862500284,3.69,30.379173749559477,High
S_1771,4,1056,5,1,1,0,0.18476190036281187,50,0.33333322222225925,0,0.246,0.9999998571428775,1,0.16,0.02222221975308669,-0.257,4.0,2,0.44974863071642446,4.34,0.7949998012500495,1.98,29.10669997451675,High
S_1772,3,797,1,1,1,0,0.09023809308956923,8,0.0,0,-0.245,0.57142848979593,2,0.78,0.45555550493827723,0.302,9.1,3,0.6407033566071968,2.28,0.9099997725000568,3.03,15.90494067528271,Medium
S_1773,4,791,1,0,1,0,0.02023809475623584,17,0.0,0,0.315,0.0,0,0.19,0.5777777135802541,0.105,2.7,3,0.19597985025631903,3.36,0.059999985000003746,1.13,8.580027245265796,Low
S_1774,1,243,2,0,0,0,0.021190475685941058,79,0.0,0,0.102,0.57142848979593,1,0.86,0.8333332407407511,0.287,8.6,1,0.7311555951870364,1.16,0.1299999675000081,3.75,20.77158365905899,High
S_1775,3,248,0,1,2,0,0.5030952261167804,58,0.0,0,0.662,0.57142848979593,0,0.19,0.0666666592592601,-0.456,5.9,5,0.9824118134643683,4.59,0.5449998637500341,2.51,9.032554176684418,Low
S_1776,1,664,1,0,3,0,0.37023808642290273,55,0.33333322222225925,0,0.938,0.857142734693895,1,0.33,0.5222221641975374,0.314,4.6,4,0.41708532234037127,3.22,0.3074999231250192,1.03,13.111751056506298,Medium
S_1777,3,122,0,0,1,0,0.05880952240929709,24,0.0,0,-0.283,0.857142734693895,1,0.4,0.0,-0.144,1.9,3,0.5979897995000504,4.51,0.28499992875001784,4.0,10.770703693615767,Low
S_1778,2,399,0,1,3,0,0.15833332956349214,48,0.33333322222225925,1,0.105,0.57142848979593,2,0.91,0.19999997777778025,-0.038,4.7,0,0.36432151650213157,3.05,0.25749993562501605,4.51,17.04117795603462,High
S_1779,4,717,0,0,6,0,0.41809522814058986,12,0.0,0,0.606,0.0,0,0.14,0.7888888012345777,-0.38,1.5,4,0.5829144264034104,2.61,0.2974999256250186,4.96,13.958866365778949,Medium
S_1780,1,1039,3,0,3,0,0.06023809380385492,54,0.0,0,-0.706,0.4285713673469475,2,0.75,0.8222221308642078,0.104,7.4,1,0.5678390533067704,2.19,0.6024998493750376,2.06,21.60536216075493,High
S_1781,3,1124,0,0,3,0,0.5128571306462588,79,0.0,0,-0.677,0.57142848979593,0,0.69,0.6666665925926009,-0.415,5.8,3,0.7487435304664496,2.33,0.704999823750044,2.67,11.350171327274976,Low
S_1782,4,434,1,1,1,0,0.040952379977324295,50,0.6666664444445185,0,-0.599,0.1428571224489825,0,0.03,0.4999999444444507,-0.075,8.2,5,0.8040198984874626,4.42,0.20249994937501267,2.68,14.327590348734333,Medium
S_1783,1,824,5,0,5,0,0.12499999702380961,38,0.33333322222225925,0,-0.298,0.857142734693895,2,0.59,0.6333332629629709,-0.272,4.1,0,0.1934672880735457,3.28,0.01499999625000095,2.71,30.08875219658846,High
S_1784,4,1028,0,0,1,0,0.619523794773243,86,0.33333322222225925,0,-0.569,0.7142856122449125,1,0.52,0.5777777135802541,-0.492,3.4,3,0.18592960152522575,2.48,0.5699998575000356,1.87,10.102404732742391,Low
S_1785,4,731,0,0,2,0,0.26785713647959203,37,0.0,0,0.212,0.1428571224489825,0,0.77,0.5999999333333408,-0.24,4.5,1,0.2211054720840522,1.94,0.12749996812500797,3.39,9.665390862670833,Low
S_1786,2,397,0,2,2,0,0.20642856651360558,28,0.33333322222225925,0,0.544,0.4285713673469475,1,0.97,0.28888885679012705,-0.439,1.4,5,0.5452259936618106,2.58,0.8124997968750508,2.7,10.035320258683782,Low
S_1787,3,156,0,0,3,0,0.09285714064625857,4,0.0,0,0.179,0.7142856122449125,2,0.24,0.8111110209876645,0.394,6.7,5,0.3869345761470914,2.31,0.9924997518750619,1.25,9.80040978928881,Low
S_1788,3,837,2,0,1,0,0.4028571332653064,48,0.33333322222225925,0,-0.192,0.285714244897965,1,0.83,0.255555527160497,-0.477,7.8,3,0.9422108185399952,1.26,0.7974998006250499,4.35,21.829876557530213,High
S_1789,2,322,0,0,2,0,0.23261904208049905,87,0.0,0,-0.901,0.857142734693895,0,0.11,0.36666662592593047,-0.317,1.8,3,0.4095476357920513,3.85,0.37499990625002344,3.68,11.397689921699177,Low
S_1790,2,1195,0,0,1,0,0.036904761026077114,83,0.33333322222225925,0,0.688,0.4285713673469475,0,0.05,0.6444443728395142,-0.47,2.5,1,0.20100497462186567,3.32,0.9499997625000594,4.84,14.742194302579431,Medium
S_1791,4,673,0,0,0,0,0.09809523575963726,22,0.0,0,-0.486,0.285714244897965,0,0.89,0.011111109876543358,-0.218,5.9,1,0.3793968895987714,2.55,0.9999997500000625,2.43,7.702443916303368,Low
S_1792,3,766,3,0,4,0,0.32523808749433125,51,0.0,0,0.597,0.0,0,0.33,0.4888888345679073,0.242,4.0,3,0.40200994924373135,1.69,0.7924998018750495,2.0,20.913390319180547,High
S_1793,3,926,1,1,4,1,0.29523808820861697,25,0.6666664444445185,0,-0.761,0.1428571224489825,2,0.83,0.11111109876543349,-0.077,9.7,4,0.2311557208151455,2.65,0.6624998343750413,1.3,15.5069165287189,Medium
S_1794,4,1125,0,1,4,0,0.09690475959750572,70,0.33333322222225925,0,0.267,0.9999998571428775,0,0.07,0.7888888012345777,0.067,1.2,1,0.08040198984874629,3.77,0.07499998125000469,4.02,14.061782015797538,Medium
S_1795,1,622,0,0,2,0,0.2652380889229027,89,0.0,0,-0.316,0.57142848979593,0,0.41,0.011111109876543358,-0.305,8.6,1,0.22613059644959885,3.39,0.17749995562501109,2.61,7.1630350836898184,Low
S_1796,4,379,0,0,1,0,0.2495238035827666,11,0.6666664444445185,0,-0.232,0.7142856122449125,0,0.58,0.9666665592592711,0.22,8.4,0,0.4095476357920513,4.41,0.1299999675000081,1.77,11.726689217141562,Low
S_1797,4,716,0,0,3,0,0.31285713540816346,57,0.0,0,-0.892,0.285714244897965,1,0.37,0.1777777580246936,0.061,5.2,3,0.17336679061135912,4.28,0.5824998543750364,4.47,12.443699669455931,Medium
S_1798,1,719,0,0,1,0,0.21333332825396842,82,0.6666664444445185,0,-0.134,0.4285713673469475,0,0.79,0.7444443617284043,-0.425,6.9,0,0.6532661675210635,2.16,0.44999988750002806,2.27,10.973741080495689,Low
S_1799,3,272,0,1,2,1,0.2311904706859412,82,0.0,0,0.805,0.285714244897965,1,0.43,0.11111109876543349,0.268,8.1,5,0.7537686548319962,2.82,0.8574997856250535,2.0,12.603101424232158,Medium
S_1800,1,147,0,1,2,0,0.2840476122845807,78,0.0,0,-0.109,0.57142848979593,0,0.24,0.6888888123456876,0.312,9.7,3,0.6608038540693834,1.44,0.8374997906250522,1.35,9.721469688802152,Low
S_1801,4,1157,0,2,2,0,0.1854761860600908,0,0.0,0,-0.835,0.285714244897965,1,0.84,0.7111110320987744,0.169,3.7,1,0.5603013667584505,3.88,0.7099998225000443,3.85,13.279491156031064,Medium
S_1802,1,534,0,1,2,0,0.39261903827097533,43,0.0,0,-0.738,0.0,0,0.12,0.09999998888889013,-0.23,6.0,5,0.6783917893487966,3.52,0.6299998425000394,1.86,6.676248555828472,Low
S_1803,1,579,0,0,1,0,0.06857142693877556,12,0.33333322222225925,0,0.792,0.57142848979593,1,0.85,0.8444443506172944,0.349,9.4,0,0.9271354454433554,2.46,0.3024999243750189,3.24,13.59203927312024,Medium
S_1804,2,196,0,0,2,0,0.22261904231859428,0,0.33333322222225925,0,-0.53,0.0,1,0.53,0.07777776913580343,-0.14,8.5,2,0.8994972614328488,1.04,0.654999836250041,3.09,10.010687034962901,Low
S_1805,3,420,0,1,1,1,0.34666665841269867,77,0.6666664444445185,0,0.397,0.285714244897965,2,0.08,0.7111110320987744,0.042,7.4,4,0.5552762423929039,1.12,0.9474997631250592,1.52,15.319036663306925,Medium
S_1806,3,925,0,0,4,0,0.12357142562925176,80,0.33333322222225925,0,0.025,0.7142856122449125,2,0.11,0.0666666592592601,0.326,9.2,2,0.9020098236156222,4.17,0.039999990000002476,1.93,8.493294949437766,Low
S_1807,2,987,0,0,2,0,0.2197618995294786,51,0.0,0,-0.548,0.9999998571428775,2,0.88,0.4777777246913639,0.486,6.3,1,0.21105522335295898,3.8,0.5749998562500359,3.82,14.065673522801314,Medium
S_1808,4,99,0,1,1,0,0.3564285629421771,10,0.0,0,0.572,0.57142848979593,1,0.7,0.766666581481491,0.215,4.8,5,0.9422108185399952,1.1,0.4974998756250311,3.24,13.359352982652922,Medium
S_1809,2,759,0,0,2,0,0.43238094208616806,11,0.33333322222225925,0,0.757,0.57142848979593,2,0.59,0.15555553827160687,-0.166,2.9,2,0.45728631726474434,4.78,0.7949998012500495,3.5,12.621952007096805,Medium
S_1810,1,1086,0,0,3,0,0.2552380891609979,40,0.0,0,0.007,0.9999998571428775,0,0.8,0.5222221641975374,0.446,6.8,0,0.9623113160021818,3.73,0.03499999125000216,3.23,12.716691772863548,Medium
S_1811,2,905,0,0,2,0,0.5366666538888892,75,0.33333322222225925,0,0.13,0.4285713673469475,2,0.25,0.699999922222231,-0.457,6.9,2,0.5226129340168507,4.02,0.23249994187501452,1.28,8.200754947460915,Low
S_1812,4,635,0,2,1,0,0.1014285690136055,10,0.0,0,-0.509,0.0,1,0.34,0.16666664814815021,0.323,7.2,2,0.017587935279413262,2.46,0.96249975937506,2.92,9.2328731055148,Low
S_1813,1,427,0,0,0,0,0.28809523123582786,83,0.0,0,0.908,0.9999998571428775,2,0.6,0.11111109876543349,0.451,1.4,0,0.10301504949370613,1.5,0.5524998618750345,3.79,12.887633477533313,Medium
S_1814,1,241,0,1,3,0,0.13547618725056695,11,0.0,0,0.103,0.285714244897965,2,0.93,0.5888888234567974,0.023,9.9,3,0.525125496199624,3.06,0.44499988875002777,1.96,8.125648795617703,Low
S_1815,4,1026,3,0,3,0,0.015238094875283456,5,0.6666664444445185,0,-0.625,0.285714244897965,2,0.35,0.1333333185185202,-0.451,6.6,4,0.37688432741599814,1.78,0.024999993750001583,2.41,19.3620263782269,High
S_1816,3,400,3,1,2,0,0.049761903577097547,63,0.33333322222225925,0,0.987,0.857142734693895,1,0.99,0.26666663703704035,-0.235,7.7,5,0.0603014923865597,2.88,0.3699999075000231,3.26,22.513872065283586,High
S_1817,3,356,0,1,2,0,0.03214285637755104,5,0.33333322222225925,0,-0.11,0.57142848979593,1,0.27,0.28888885679012705,-0.457,6.3,4,0.8366832068635157,3.52,0.3049999237500191,3.53,10.698634840125226,Low
S_1818,2,667,3,0,1,0,0.5173809400623586,50,0.0,0,-0.98,0.7142856122449125,1,0.3,0.28888885679012705,0.375,3.8,0,0.5226129340168507,3.91,0.6024998493750376,2.94,24.20499324781421,High
S_1819,4,266,0,1,4,0,0.20595237604875297,44,0.33333322222225925,0,-0.018,0.9999998571428775,1,0.96,0.255555527160497,0.289,5.2,5,0.9698490025505018,4.75,0.1549999612500097,4.27,14.782372015630804,Medium
S_1820,1,761,0,1,2,0,0.06880952217120186,30,0.33333322222225925,0,0.643,0.285714244897965,2,0.51,0.988888779012358,-0.313,7.1,1,0.3819094517815448,4.5,0.9999997500000625,3.15,12.800432011795056,Medium
S_1821,3,746,0,0,1,0,0.24571427986394573,63,0.0,0,-0.505,0.57142848979593,0,0.94,0.6555554827160576,0.446,8.0,0,0.37437176523322474,4.54,0.19749995062501235,1.56,8.628037933815119,Low
S_1822,1,124,3,1,0,0,0.41785713290816356,51,0.0,0,-0.581,0.857142734693895,2,0.47,0.511111054320994,-0.05,3.2,3,0.4648240038130644,4.58,0.6674998331250417,3.65,25.50101370113841,High
S_1823,2,1050,0,0,1,0,0.05571428438775514,75,0.33333322222225925,0,0.03,0.285714244897965,1,0.47,0.36666662592593047,-0.098,3.2,5,0.13567835786975935,1.61,0.5249998687500328,4.86,13.54824898277359,Medium
S_1824,2,1193,0,0,2,0,0.1604761866553289,14,0.0,0,-0.672,0.4285713673469475,1,0.3,0.4333332851851906,0.436,7.4,4,0.5527636802101307,1.17,0.22249994437501389,3.15,10.808334719175612,Low
S_1825,1,275,0,1,1,0,0.278809517171202,26,0.0,0,0.615,0.4285713673469475,1,0.38,0.6111110432098842,-0.304,4.8,3,0.41708532234037127,4.57,0.3924999018750245,3.86,11.840989541927573,Low
S_1826,2,412,0,0,0,0,0.12619047318594112,80,0.0,0,-0.59,0.4285713673469475,0,0.87,0.2999999666666704,0.198,6.6,0,0.9145726345294888,1.72,0.7274998181250455,3.42,11.741286325031309,Low
S_1827,2,1080,3,0,1,0,0.09190475971655335,59,0.33333322222225925,0,-0.745,0.4285713673469475,1,0.6,0.9666665592592711,-0.147,7.9,5,0.4648240038130644,2.85,0.2974999256250186,2.94,23.67868021335125,High
S_1828,2,408,0,0,2,0,0.303095230878685,88,0.0,0,-0.481,0.7142856122449125,1,0.31,0.5333332740740807,0.143,1.6,4,0.17336679061135912,1.29,0.23499994125001467,1.95,8.76722341245951,Low
S_1829,2,191,0,0,1,0,0.08119047425736967,25,0.6666664444445185,1,-0.762,0.857142734693895,1,0.87,0.5555554938271674,0.235,7.4,0,0.8090450228530094,4.85,0.2274999431250142,4.57,20.498567616078,High
S_1830,4,455,1,1,1,0,0.12166666376984134,62,0.6666664444445185,0,0.86,0.57142848979593,2,0.93,0.33333329629630043,0.282,1.0,2,0.3115577106638917,1.36,0.32249991937502015,1.62,13.268413742537774,Medium
S_1831,2,62,0,0,2,0,0.13833333003968262,76,0.0,0,-0.751,0.4285713673469475,0,0.94,0.0,0.461,5.4,3,0.9246228832605821,1.73,0.6849998287500428,1.11,6.708765265573611,Low
S_1832,4,189,1,1,2,0,0.2202380899943312,74,0.9999996666667778,0,0.337,0.285714244897965,1,0.49,0.24444441728395366,-0.46,6.1,4,0.6457284809727434,3.4,0.8274997931250516,3.42,17.186203078853964,High
S_1833,3,135,5,0,4,0,0.3095238021541952,22,0.0,0,-0.333,0.0,0,0.91,0.26666663703704035,0.291,3.7,2,0.23869340736346548,1.8,0.8449997887500528,4.06,32.359264302437275,High
S_1834,1,870,0,0,3,0,0.21690475674036297,2,0.33333322222225925,0,-0.756,0.57142848979593,2,0.93,0.46666661481482064,0.425,4.9,3,0.4346732576197845,2.93,0.9424997643750588,2.67,12.70324354729409,Medium
S_1835,1,427,0,0,1,0,0.31309523064058975,83,0.6666664444445185,0,0.876,0.857142734693895,1,0.25,0.16666664814815021,-0.37,4.2,4,0.6884420380798898,1.45,0.06749998312500421,2.89,11.017012443417464,Low
S_1836,4,1109,2,0,1,0,0.3145238020351476,64,0.0,0,0.657,0.7142856122449125,0,0.75,0.5222221641975374,-0.095,3.2,1,0.9723615647332751,1.63,0.207499948125013,2.8,18.73617058417118,High
S_1837,2,396,2,0,3,0,0.07404761728458055,63,0.0,0,0.484,0.0,2,0.66,0.3222221864197571,-0.185,7.3,1,0.783919401025276,3.05,0.6674998331250417,1.15,13.237728478388373,Medium
S_1838,2,277,1,0,3,0,0.2561904700907031,68,0.33333322222225925,0,0.283,0.285714244897965,2,0.14,0.1777777580246936,-0.446,8.4,4,0.876884201787889,4.06,0.2774999306250173,1.29,9.993216903846822,Low
S_1839,4,463,1,0,2,0,0.0714285697278912,79,0.33333322222225925,0,-0.376,0.0,2,0.6,0.8111110209876645,-0.473,7.6,4,0.728643033004263,1.73,0.8549997862500534,1.84,12.820261044317816,Medium
S_1840,2,768,0,1,0,0,0.10857142598639462,13,0.0,0,0.767,0.285714244897965,1,0.19,0.44444439506173394,-0.416,4.9,4,0.39447226269541136,2.49,0.272499931875017,2.04,6.417948079385761,Low
S_1841,4,125,1,0,1,0,0.18785713838435386,15,0.33333322222225925,0,-0.266,0.857142734693895,2,0.12,0.799999911111121,0.085,5.2,5,0.7537686548319962,3.76,0.14249996437500892,2.32,15.526624868123008,Medium
S_1842,2,704,0,0,2,0,0.14428571085034023,63,0.0,1,0.466,0.1428571224489825,2,0.39,0.33333329629630043,-0.031,9.0,4,0.2412059695462388,4.97,0.8924997768750558,1.19,10.062776789634237,Low
S_1843,1,280,0,0,1,0,0.29809523099773266,57,0.33333322222225925,0,-0.795,0.0,0,0.82,0.8111110209876645,0.189,1.1,5,0.31909539721221175,3.9,0.5799998550000361,4.8,15.784713529835251,Medium
S_1844,2,1121,0,0,3,0,0.321904754240363,48,0.0,0,0.625,0.57142848979593,2,0.51,0.9666665592592711,0.216,1.5,3,0.5226129340168507,3.28,0.829999792500052,2.18,11.983183439107718,Low
S_1845,2,383,0,0,1,0,0.12119047330498874,50,0.0,0,-0.985,0.1428571224489825,1,0.69,0.8555554604938377,0.008,6.3,2,0.3718592030504515,3.81,0.8149997962500508,3.92,13.073810841844997,Medium
S_1846,2,898,2,0,0,0,0.09952380715419507,8,0.33333322222225925,0,0.697,0.285714244897965,2,0.56,0.3222221864197571,0.121,4.6,0,0.28894465101893185,2.39,0.654999836250041,3.4,19.477610460703577,High
S_1847,1,1081,0,1,2,0,0.08999999785714291,78,0.33333322222225925,0,0.994,0.0,1,0.61,0.38888884567901716,-0.106,5.0,4,0.9447233807227687,2.17,0.6624998343750413,1.16,6.814389246748108,Low
S_1848,1,724,0,0,2,0,0.03952380858276647,24,0.0,0,0.699,0.57142848979593,2,0.16,0.46666661481482064,0.217,1.8,1,0.2185929099012789,1.72,0.7399998150000462,2.93,10.654020789685994,Low
S_1849,1,832,0,0,2,0,0.0959523786678005,40,0.33333322222225925,0,-0.445,0.0,2,0.12,0.9666665592592711,0.168,2.9,2,0.3819094517815448,4.55,0.6124998468750383,2.6,11.330765625979614,Low
S_1850,4,41,0,2,5,0,0.11142856877551027,35,0.0,0,-0.48,0.7142856122449125,2,0.11,0.5222221641975374,0.284,9.0,2,0.41959788452314456,1.02,0.10499997375000654,3.85,12.227121255432127,Medium
S_1851,3,766,0,1,1,1,0.4388095133616783,83,0.0,0,-0.453,0.9999998571428775,0,0.68,0.799999911111121,0.495,1.0,2,0.45979887944751774,3.2,0.11999997000000749,1.2,13.806226807151686,Medium
S_1852,3,1116,0,0,0,0,0.3488095155045354,25,0.33333322222225925,0,0.211,0.0,0,0.52,0.6333332629629709,0.002,9.9,0,0.8743716396051157,3.27,0.5149998712500322,2.35,10.554799384174476,Low
S_1853,3,1003,0,0,3,0,0.11238094970521548,60,0.6666664444445185,0,-0.122,0.1428571224489825,2,0.88,0.03333332962963005,0.287,5.0,2,0.5527636802101307,3.46,0.9024997743750565,3.51,12.6746196451963,Medium
S_1854,1,513,1,0,4,0,0.10952380691609984,19,0.0,0,-0.663,0.857142734693895,2,0.3,0.5777777135802541,0.335,8.5,0,0.8115575850357827,1.61,0.2774999306250173,3.61,17.03274747716267,High
S_1855,4,970,3,0,3,0,0.2676190412471657,41,0.0,0,-0.852,0.9999998571428775,0,0.24,0.7222221419753176,0.218,4.9,4,0.5854269885861838,4.22,0.5774998556250361,1.83,22.80594996378946,High
S_1856,2,50,1,0,3,0,0.23857142289115665,55,0.0,0,-0.763,0.1428571224489825,1,0.46,0.16666664814815021,-0.214,4.0,4,0.9597987538194085,3.7,0.47749988062502985,2.33,11.648226973085354,Low
S_1857,4,1074,1,1,1,0,0.541190463304989,46,0.0,0,0.9,0.9999998571428775,2,0.83,0.2999999666666704,-0.14,9.3,1,0.9346731319916755,3.42,0.754999811250047,1.04,12.768243758692503,Medium
S_1858,4,156,0,0,0,0,0.17214285304421778,40,0.0,0,-0.655,0.857142734693895,2,0.72,0.0666666592592601,-0.275,8.4,0,0.08793967639706625,2.31,0.6824998293750426,4.3,11.933653341445375,Low
S_1859,2,727,3,0,3,0,0.33023808737528365,37,0.6666664444445185,0,-0.215,0.285714244897965,1,0.77,0.44444439506173394,0.118,6.8,2,0.8793967639706621,2.79,0.9774997556250611,2.63,25.22587154566132,High
S_1860,2,553,0,0,0,0,0.1792857100170069,20,0.0,0,-0.851,0.0,1,0.96,0.6111110432098842,0.265,6.3,2,0.16834166624581248,1.06,0.4524998868750283,1.68,7.334531699676543,Low
S_1861,2,564,0,0,2,0,0.15642856770408173,43,0.0,1,0.165,0.1428571224489825,0,0.51,0.38888884567901716,0.292,2.1,3,0.8341706446807424,4.64,0.22999994250001435,4.13,16.059837014728032,Medium
S_1862,4,372,2,0,3,0,0.2964285643707485,20,0.0,0,0.651,0.9999998571428775,2,0.62,0.23333330740741032,0.176,8.5,4,0.6206028591450103,1.73,0.0299999925000019,3.32,19.261888173765247,High
S_1863,4,610,1,0,3,0,0.056428570085034054,53,0.33333322222225925,0,0.61,0.0,0,0.63,0.6555554827160576,-0.1,5.1,3,0.9597987538194085,1.74,0.767499808125048,2.57,14.570750195139556,Medium
S_1864,3,171,0,0,3,0,0.2802380885657598,41,0.33333322222225925,0,-0.269,0.0,0,0.74,0.1444444283950635,0.185,7.4,3,0.5276380583823974,3.46,0.6649998337500416,2.49,9.481684943431729,Low
S_1865,1,1199,0,1,1,0,0.04952380834467123,16,0.0,0,0.08,0.7142856122449125,0,0.65,0.9444443395061846,0.327,2.8,2,0.24371853172901212,2.54,0.79999980000005,3.77,14.448193799771504,Medium
S_1866,4,887,0,0,0,0,0.23904761335600924,16,0.33333322222225925,0,0.174,0.4285713673469475,0,0.47,0.511111054320994,0.023,6.7,1,0.4396983819853311,1.17,0.9874997531250618,2.7,11.96831629262714,Low
S_1867,4,89,0,1,0,0,0.47690475054988696,30,0.0,0,0.345,0.0,1,1.0,0.5888888234567974,-0.469,3.7,1,0.2185929099012789,3.97,0.3499999125000218,3.53,10.237973456921376,Low
S_1868,1,218,2,0,2,0,0.3830952289739231,39,0.0,0,-0.732,0.57142848979593,0,0.32,0.8444443506172944,0.017,9.4,1,0.17839191497690576,3.28,0.0949999762500059,2.56,18.34786758584243,High
S_1869,2,1123,1,0,2,2,0.47738094101473955,43,0.33333322222225925,0,-0.244,0.57142848979593,1,0.1,0.03333332962963005,0.089,6.3,2,0.9673364403677286,3.96,0.8399997900000525,3.24,24.98033547855958,High
S_1870,1,291,0,0,3,0,0.3049999927380954,80,0.0,0,0.866,0.57142848979593,0,0.01,0.02222221975308669,0.08,4.6,0,0.8693465152395691,1.63,0.16249995937501013,3.04,9.558870051054996,Low
S_1871,1,335,0,0,0,0,0.08119047425736967,40,0.33333322222225925,0,-0.707,0.7142856122449125,2,0.87,0.18888886790123693,-0.134,5.8,2,0.7989947741219161,3.67,0.019999995000001266,4.18,12.16980368175434,Medium
S_1872,3,1154,0,1,0,0,0.4049999903571431,42,0.33333322222225925,0,0.749,0.9999998571428775,0,0.18,0.011111109876543358,-0.031,8.5,3,0.09296480076261285,4.81,0.6749998312500423,2.83,11.28929714491629,Low
S_1873,3,190,1,0,0,0,0.249047613117914,12,0.0,0,0.716,0.857142734693895,0,0.06,0.04444443950617338,-0.157,5.4,2,0.6432159187899702,2.39,0.8924997768750558,3.94,16.588977099800132,Medium
S_1874,3,1085,0,0,3,0,0.3449999917857145,39,0.33333322222225925,0,0.28,0.9999998571428775,0,0.64,0.4333332851851906,-0.108,1.2,5,0.9723615647332751,2.88,0.4599998850000287,1.45,9.91136054659858,Low
S_1875,1,340,0,2,0,0,0.3502380868990932,29,0.0,0,-0.71,0.0,1,0.36,0.0888888790123468,0.089,2.5,3,0.5175878096513041,4.71,0.21749994562501362,1.77,5.987968598635652,Low
S_1876,2,606,0,1,2,0,0.07547618867913837,42,0.9999996666667778,0,0.488,0.7142856122449125,1,0.38,0.7888888012345777,-0.287,2.7,2,0.10301504949370613,4.45,0.29999992500001876,3.44,14.03068009372505,Medium
S_1877,1,586,2,1,0,0,0.03809523718820864,52,0.0,0,0.331,0.1428571224489825,0,0.86,0.02222221975308669,-0.062,6.6,0,0.09045223857983951,3.9,0.1074999731250067,3.9,16.448118800551704,Medium
S_1878,1,178,0,0,2,0,0.09404761680839008,86,0.33333322222225925,0,0.376,0.4285713673469475,0,0.53,0.6666665925926009,0.393,5.8,3,0.140703482235306,4.74,0.042499989375002635,4.39,13.930988490548955,Medium
S_1879,2,843,5,0,3,0,0.29928570715986413,5,0.33333322222225925,0,0.388,0.9999998571428775,1,0.64,0.38888884567901716,0.388,5.3,0,0.07537686548319963,1.31,0.3124999218750195,3.67,33.88089974870242,High
S_1880,3,1087,0,1,2,0,0.16404761514172345,28,0.0,0,-0.608,0.1428571224489825,2,0.61,0.766666581481491,-0.081,9.0,4,0.5628139289412238,1.26,0.40999989750002563,3.29,10.878670558708883,Low
S_1881,4,344,0,1,0,0,0.05738095101473927,15,0.33333322222225925,0,0.148,0.9999998571428775,1,0.48,0.7333332518518609,0.436,7.6,1,0.010050248731093293,1.81,0.4524998868750283,2.07,11.299192012033483,Low
